index,game_id,turn_id,player_id,player_name,stage,sub_stage,stage_int,position_int,position_code_1,position_code_2,cards,flop,turn,river,action,action_int,action_flag,amount_raised,amount_required,amount_committed,amount_finish,nb_players_left,nb_previous_raise,nb_straight_player_cards,nb_straight_community_cards,nb_flush_player_cards,nb_flush_community_cards,chen_score,cards_score,pct_score,nb_pairs_community_cards,nb_sets_community_cards,nb_quads_community_cards
39625,43_120,2,p4,Bill,preflop,1,1,4,MP,MP,4sJh,,,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,1.0,7341,0.0,0,0,0
39626,43_120,3,p5,MrPink,preflop,1,1,5,CO,LP,8h9s,,,,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,4.5,7429,0.0,0,0,0
39627,43_120,4,p6,Pluribus,preflop,1,1,6,BTN,LP,Jc5h,,,,F,0,0,0,100,0,10000.0,3,0,1,0,1,0,1.0,7341,0.0,0,0,0
39628,43_120,5,p1,Eddie,preflop,1,1,1,SB,EP,2cJd,,,,F,0,0,0,50,50,9950.0,2,0,1,0,1,0,1.0,7341,-0.005,0,0,0
39629,43_121,1,p3,Bill,preflop,1,1,3,UTG,MP,Jc4c,8h2hAc,,,F,0,0,0,100,0,10000.0,6,0,1,0,2,0,3.0,7341,0.0,0,0,0
39630,43_121,2,p4,MrPink,preflop,1,1,4,MP,MP,3s7c,8h2hAc,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,0.0,7462,0.0,0,0,0
39631,43_121,3,p5,Pluribus,preflop,1,1,5,CO,LP,4d2c,8h2hAc,,,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,1.0,7462,0.0,0,0,0
39632,43_121,4,p6,Eddie,preflop,1,1,6,BTN,LP,Qd9d,8h2hAc,,,R,2,1,222,100,0,10272.0,3,0,2,0,2,0,7.0,7181,0.0272,0,0,0
39633,43_121,5,p1,MrBrown,preflop,1,1,1,SB,EP,Td9h,8h2hAc,,,F,0,0,0,172,50,9950.0,3,0,2,0,1,0,5.0,7375,-0.005,0,0,0
39634,43_121,6,p2,MrBlue,preflop,1,1,2,BB,EP,TcKd,8h2hAc,,,C,1,1,0,122,100,9778.0,2,0,2,0,1,0,6.0,6937,-0.0222,0,0,0
39635,43_121,20,p2,MrBlue,flop,1,4,2,BB,EP,TcKd,8h2hAc,,,C,1,1,0,0,222,9778.0,2,0,3,2,2,2,6.0,6278,-0.0222,0,0,0
39636,43_121,24,p6,Eddie,flop,1,4,6,BTN,LP,Qd9d,8h2hAc,,,R,2,1,150,0,222,10272.0,2,1,3,2,2,2,7.0,6419,0.0272,0,0,0
39637,43_121,26,p2,MrBlue,flop,2,5,2,BB,EP,TcKd,8h2hAc,,,F,0,0,0,150,222,9778.0,2,0,3,2,2,2,6.0,6278,-0.0222,0,0,0
39638,43_122,1,p3,MrPink,preflop,1,1,3,UTG,MP,7d2s,AcTs4c,7c,2d,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,0.0,7462,0.0,0,0,0
39639,43_122,2,p4,Pluribus,preflop,1,1,4,MP,MP,7hQd,AcTs4c,7c,2d,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,2.0,7211,0.0,0,0,0
39640,43_122,3,p5,Eddie,preflop,1,1,5,CO,LP,Th9s,AcTs4c,7c,2d,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,5.0,7375,0.0,0,0,0
39641,43_122,4,p6,MrBrown,preflop,1,1,6,BTN,LP,8cTc,AcTs4c,7c,2d,R,2,1,250,100,0,10712.0,3,0,2,0,2,0,6.0,7395,0.0712,0,0,0
39642,43_122,5,p1,MrBlue,preflop,1,1,1,SB,EP,2h4h,AcTs4c,7c,2d,F,0,0,0,200,50,9950.0,3,0,2,0,2,0,3.0,7462,-0.005,0,0,0
39643,43_122,6,p2,Bill,preflop,1,1,2,BB,EP,5s6d,AcTs4c,7c,2d,C,1,1,0,150,100,9338.0,2,0,2,0,1,0,3.0,7460,-0.0662,0,0,0
39644,43_122,20,p2,Bill,flop,1,4,2,BB,EP,5s6d,AcTs4c,7c,2d,C,1,1,0,0,250,9338.0,2,0,3,2,2,2,3.0,6600,-0.0662,0,0,0
39645,43_122,24,p6,MrBrown,flop,1,4,6,BTN,LP,8cTc,AcTs4c,7c,2d,C,1,1,0,0,250,10712.0,2,1,2,2,4,2,6.0,4243,0.0712,0,0,0
39646,43_122,38,p2,Bill,turn,1,7,2,BB,EP,5s6d,AcTs4c,7c,2d,R,2,1,412,0,250,9338.0,2,0,4,2,3,3,3.0,6590,-0.0662,0,0,0
39647,43_122,42,p6,MrBrown,turn,1,7,6,BTN,LP,8cTc,AcTs4c,7c,2d,C,1,1,0,412,250,10712.0,2,1,3,2,5,3,6.0,714,0.0712,0,0,0
39648,43_122,56,p2,Bill,river,1,10,2,BB,EP,5s6d,AcTs4c,7c,2d,C,1,1,0,0,662,9338.0,2,1,4,3,3,3,3.0,6590,-0.0662,0,0,0
39649,43_122,60,p6,MrBrown,river,1,10,6,BTN,LP,8cTc,AcTs4c,7c,2d,R,2,1,2061,0,662,10712.0,2,1,3,3,5,3,6.0,714,0.0712,0,0,0
39650,43_122,62,p2,Bill,river,2,11,2,BB,EP,5s6d,AcTs4c,7c,2d,F,0,0,0,2061,662,9338.0,2,1,4,3,3,3,3.0,6590,-0.0662,0,0,0
39651,43_123,1,p3,Pluribus,preflop,1,1,3,UTG,MP,7dTh,,,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,3.0,7405,0.0,0,0,0
39652,43_123,2,p4,Eddie,preflop,1,1,4,MP,MP,Qh3h,,,,F,0,0,0,100,0,10000.0,5,0,1,0,2,0,4.0,7216,0.0,0,0,0
39653,43_123,3,p5,MrBrown,preflop,1,1,5,CO,LP,6sAs,,,,F,0,0,0,100,0,10000.0,4,0,1,0,2,0,7.0,6678,0.0,0,0,0
39654,43_123,4,p6,MrBlue,preflop,1,1,6,BTN,LP,5dAc,,,,R,2,1,225,100,0,10150.0,3,0,2,0,1,0,5.0,6677,0.015,0,0,0
39655,43_123,5,p1,Bill,preflop,1,1,1,SB,EP,2h8s,,,,F,0,0,0,175,50,9950.0,3,0,1,0,1,0,0.0,7458,-0.005,0,0,0
39656,43_123,6,p2,MrPink,preflop,1,1,2,BB,EP,4sKh,,,,F,0,0,0,125,100,9900.0,2,0,1,0,1,0,3.0,7007,-0.01,0,0,0
39657,43_13,1,p3,Bill,preflop,1,1,3,UTG,MP,3s5c,JcTcKh,6s,As,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,1.5,7462,0.0,0,0,0
39658,43_13,2,p4,MrPink,preflop,1,1,4,MP,MP,2cJd,JcTcKh,6s,As,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,1.0,7341,0.0,0,0,0
39659,43_13,3,p5,Pluribus,preflop,1,1,5,CO,LP,Jh7s,JcTcKh,6s,As,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,2.0,7336,0.0,0,0,0
39660,43_13,4,p6,Eddie,preflop,1,1,6,BTN,LP,4dQc,JcTcKh,6s,As,F,0,0,0,100,0,10000.0,3,0,1,0,1,0,2.0,7216,0.0,0,0,0
39661,43_13,5,p1,MrBrown,preflop,1,1,1,SB,EP,ThQh,JcTcKh,6s,As,R,2,1,250,50,50,10725.0,2,0,2,0,2,0,9.0,7146,0.0725,0,0,0
39662,43_13,6,p2,MrBlue,preflop,1,1,2,BB,EP,JsAc,JcTcKh,6s,As,C,1,1,0,200,100,9275.0,2,0,2,0,1,0,8.0,6553,-0.0725,0,0,0
39663,43_13,19,p1,MrBrown,flop,1,4,1,SB,EP,ThQh,JcTcKh,6s,As,C,1,1,0,0,300,10725.0,2,1,4,3,3,2,9.0,4261,0.0725,0,0,0
39664,43_13,20,p2,MrBlue,flop,1,4,2,BB,EP,JsAc,JcTcKh,6s,As,C,1,1,0,0,300,9275.0,2,0,4,3,3,2,8.0,3987,-0.0725,0,0,0
39665,43_13,37,p1,MrBrown,turn,1,7,1,SB,EP,ThQh,JcTcKh,6s,As,C,1,1,0,0,300,10725.0,2,1,4,3,3,2,9.0,4261,0.0725,0,0,0
39666,43_13,38,p2,MrBlue,turn,1,7,2,BB,EP,JsAc,JcTcKh,6s,As,C,1,1,0,0,300,9275.0,2,0,4,3,3,2,8.0,3987,-0.0725,0,0,0
39667,43_13,55,p1,MrBrown,river,1,10,1,SB,EP,ThQh,JcTcKh,6s,As,C,1,1,0,0,300,10725.0,2,1,5,4,3,2,9.0,1600,0.0725,0,0,0
39668,43_13,56,p2,MrBlue,river,1,10,2,BB,EP,JsAc,JcTcKh,6s,As,R,2,1,425,0,300,9275.0,2,0,4,4,3,2,8.0,2490,-0.0725,0,0,0
39669,43_13,61,p1,MrBrown,river,2,11,1,SB,EP,ThQh,JcTcKh,6s,As,R,2,1,850,425,300,10725.0,2,1,5,4,3,2,9.0,1600,0.0725,0,0,0
39670,43_13,62,p2,MrBlue,river,2,11,2,BB,EP,JsAc,JcTcKh,6s,As,F,0,0,0,425,725,9275.0,2,1,4,4,3,2,8.0,2490,-0.0725,0,0,0
39671,43_14,1,p3,MrPink,preflop,1,1,3,UTG,MP,KcJc,,,,R,2,1,210,100,0,10150.0,6,0,2,0,2,0,10.0,6881,0.015,0,0,0
39672,43_14,2,p4,Pluribus,preflop,1,1,4,MP,MP,Ts4s,,,,F,0,0,0,210,0,10000.0,6,0,1,0,2,0,2.0,7410,0.0,0,0,0
39673,43_14,3,p5,Eddie,preflop,1,1,5,CO,LP,3s5c,,,,F,0,0,0,210,0,10000.0,5,0,2,0,1,0,1.5,7462,0.0,0,0,0
39674,43_14,4,p6,MrBrown,preflop,1,1,6,BTN,LP,Qs9d,,,,F,0,0,0,210,0,10000.0,4,0,2,0,1,0,5.0,7181,0.0,0,0,0
39675,43_14,5,p1,MrBlue,preflop,1,1,1,SB,EP,Qd6d,,,,F,0,0,0,160,50,9950.0,3,0,1,0,2,0,4.0,7215,-0.005,0,0,0
39676,43_14,6,p2,Bill,preflop,1,1,2,BB,EP,3h5d,,,,F,0,0,0,110,100,9900.0,2,0,2,0,1,0,1.5,7462,-0.01,0,0,0
39677,43_15,1,p3,Pluribus,preflop,1,1,3,UTG,MP,Ah7c,,,,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,5.0,6674,0.0,0,0,0
39678,43_15,2,p4,Eddie,preflop,1,1,4,MP,MP,JsKd,,,,R,2,1,200,100,0,9800.0,5,0,2,0,1,0,8.0,6881,-0.02,0,0,0
39679,43_15,3,p5,MrBrown,preflop,1,1,5,CO,LP,8h9h,,,,R,2,1,600,200,0,10350.0,5,0,2,0,2,0,6.5,7429,0.035,0,0,0
39680,43_15,4,p6,MrBlue,preflop,1,1,6,BTN,LP,6h2c,,,,F,0,0,0,600,0,10000.0,5,0,2,0,1,0,0.0,7461,0.0,0,0,0
39681,43_15,5,p1,Bill,preflop,1,1,1,SB,EP,9s8s,,,,F,0,0,0,550,50,9950.0,4,0,2,0,2,0,6.5,7429,-0.005,0,0,0
39682,43_15,6,p2,MrPink,preflop,1,1,2,BB,EP,5s2h,,,,F,0,0,0,500,100,9900.0,3,0,2,0,1,0,0.5,7462,-0.01,0,0,0
39683,43_15,8,p4,Eddie,preflop,2,2,4,MP,MP,JsKd,,,,F,0,0,0,400,200,9800.0,2,1,2,0,1,0,8.0,6881,-0.02,0,0,0
39684,43_16,1,p3,Eddie,preflop,1,1,3,UTG,MP,8dJd,7cAs9h,2h,Tc,F,0,0,0,100,0,10000.0,6,0,2,0,2,0,6.0,7326,0.0,0,0,0
39685,43_16,2,p4,MrBrown,preflop,1,1,4,MP,MP,Qs9d,7cAs9h,2h,Tc,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,5.0,7181,0.0,0,0,0
39686,43_16,3,p5,MrBlue,preflop,1,1,5,CO,LP,2cQh,7cAs9h,2h,Tc,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,2.0,7216,0.0,0,0,0
39687,43_16,4,p6,Bill,preflop,1,1,6,BTN,LP,9sQc,7cAs9h,2h,Tc,R,2,1,287,100,0,9401.0,3,0,2,0,1,0,5.0,7181,-0.0599,0,0,0
39688,43_16,5,p1,MrPink,preflop,1,1,1,SB,EP,8hKh,7cAs9h,2h,Tc,F,0,0,0,237,50,9950.0,3,0,1,0,2,0,5.0,6992,-0.005,0,0,0
39689,43_16,6,p2,Pluribus,preflop,1,1,2,BB,EP,ThAc,7cAs9h,2h,Tc,C,1,1,0,187,100,10649.0,2,0,2,0,1,0,6.0,6609,0.0649,0,0,0
39690,43_16,20,p2,Pluribus,flop,1,4,2,BB,EP,ThAc,7cAs9h,2h,Tc,C,1,1,0,0,287,10649.0,2,0,3,2,2,1,6.0,3463,0.0649,0,0,0
39691,43_16,24,p6,Bill,flop,1,4,6,BTN,LP,9sQc,7cAs9h,2h,Tc,R,2,1,312,0,287,9401.0,2,1,2,2,2,1,5.0,4439,-0.0599,0,0,0
39692,43_16,26,p2,Pluribus,flop,2,5,2,BB,EP,ThAc,7cAs9h,2h,Tc,C,1,1,0,312,287,10649.0,2,0,3,2,2,1,6.0,3463,0.0649,0,0,0
39693,43_16,38,p2,Pluribus,turn,1,7,2,BB,EP,ThAc,7cAs9h,2h,Tc,C,1,1,0,0,599,10649.0,2,0,3,2,3,2,6.0,3463,0.0649,0,0,0
39694,43_16,42,p6,Bill,turn,1,7,6,BTN,LP,9sQc,7cAs9h,2h,Tc,C,1,1,0,0,599,9401.0,2,2,2,2,2,2,5.0,4439,-0.0599,0,0,0
39695,43_16,56,p2,Pluribus,river,1,10,2,BB,EP,ThAc,7cAs9h,2h,Tc,R,2,1,624,0,599,10649.0,2,0,3,3,3,2,6.0,2504,0.0649,0,0,0
39696,43_16,60,p6,Bill,river,1,10,6,BTN,LP,9sQc,7cAs9h,2h,Tc,F,0,0,0,624,599,9401.0,2,2,3,3,3,2,5.0,4437,-0.0599,0,0,0
39697,43_17,1,p3,MrBrown,preflop,1,1,3,UTG,MP,Qd9s,Ks6c5h,,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,5.0,7181,0.0,0,0,0
39698,43_17,2,p4,MrBlue,preflop,1,1,4,MP,MP,8d6s,Ks6c5h,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,3.0,7457,0.0,0,0,0
39699,43_17,3,p5,Bill,preflop,1,1,5,CO,LP,6dJc,Ks6c5h,,,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,1.0,7340,0.0,0,0,0
39700,43_17,4,p6,MrPink,preflop,1,1,6,BTN,LP,KdAd,Ks6c5h,,,R,2,1,250,100,0,12700.0,3,0,2,0,2,0,13.0,6349,0.27,0,0,0
39701,43_17,5,p1,Pluribus,preflop,1,1,1,SB,EP,7sAh,Ks6c5h,,,F,0,0,0,200,50,9950.0,3,0,1,0,1,0,5.0,6674,-0.005,0,0,0
39702,43_17,6,p2,Eddie,preflop,1,1,2,BB,EP,AcQh,Ks6c5h,,,R,2,1,1200,150,100,7350.0,2,0,2,0,1,0,10.0,6469,-0.265,0,0,0
39703,43_17,10,p6,MrPink,preflop,2,2,6,BTN,LP,KdAd,Ks6c5h,,,R,2,1,2400,1050,250,12700.0,2,1,2,0,2,0,13.0,6349,0.27,0,0,0
39704,43_17,12,p2,Eddie,preflop,2,2,2,BB,EP,AcQh,Ks6c5h,,,C,1,1,0,1350,1300,7350.0,2,1,2,0,1,0,10.0,6469,-0.265,0,0,0
39705,43_17,20,p2,Eddie,flop,1,4,2,BB,EP,AcQh,Ks6c5h,,,C,1,1,0,0,2650,7350.0,2,1,3,2,2,1,10.0,6220,-0.265,0,0,0
39706,43_17,24,p6,MrPink,flop,1,4,6,BTN,LP,KdAd,Ks6c5h,,,R,2,1,1350,0,2650,12700.0,2,2,2,2,2,1,13.0,3591,0.27,0,0,0
39707,43_17,26,p2,Eddie,flop,2,5,2,BB,EP,AcQh,Ks6c5h,,,F,0,0,0,1350,2650,7350.0,2,1,3,2,2,1,10.0,6220,-0.265,0,0,0
39708,43_18,1,p3,MrBlue,preflop,1,1,3,UTG,MP,6d6h,Kh7cJc,,,R,2,1,225,100,0,10275.0,6,0,1,0,1,0,6.0,5305,0.0275,0,0,0
39709,43_18,2,p4,Bill,preflop,1,1,4,MP,MP,4dJs,Kh7cJc,,,F,0,0,0,225,0,10000.0,6,0,1,0,1,0,1.0,7341,0.0,0,0,0
39710,43_18,3,p5,MrPink,preflop,1,1,5,CO,LP,6c3c,Kh7cJc,,,F,0,0,0,225,0,10000.0,5,0,2,0,2,0,3.0,7461,0.0,0,0,0
39711,43_18,4,p6,Pluribus,preflop,1,1,6,BTN,LP,6sQc,Kh7cJc,,,F,0,0,0,225,0,10000.0,4,0,1,0,1,0,2.0,7215,0.0,0,0,0
39712,43_18,5,p1,Eddie,preflop,1,1,1,SB,EP,3s7d,Kh7cJc,,,F,0,0,0,175,50,9950.0,3,0,2,0,1,0,0.0,7462,-0.005,0,0,0
39713,43_18,6,p2,MrBrown,preflop,1,1,2,BB,EP,8cQd,Kh7cJc,,,C,1,1,0,125,100,9775.0,2,0,2,0,1,0,3.0,7201,-0.0225,0,0,0
39714,43_18,20,p2,MrBrown,flop,1,4,2,BB,EP,8cQd,Kh7cJc,,,C,1,1,0,0,225,9775.0,2,0,3,2,3,2,3.0,6693,-0.0225,0,0,0
39715,43_18,21,p3,MrBlue,flop,1,4,3,UTG,MP,6d6h,Kh7cJc,,,R,2,1,250,0,225,10275.0,2,1,2,2,2,2,6.0,5153,0.0275,0,0,0
39716,43_18,26,p2,MrBrown,flop,2,5,2,BB,EP,8cQd,Kh7cJc,,,F,0,0,0,250,225,9775.0,2,0,3,2,3,2,3.0,6693,-0.0225,0,0,0
39717,43_19,1,p3,Bill,preflop,1,1,3,UTG,MP,Jc8s,KhAs3c,5h,Ad,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,4.0,7326,0.0,0,0,0
39718,43_19,2,p4,MrPink,preflop,1,1,4,MP,MP,6c3s,KhAs3c,5h,Ad,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,1.0,7461,0.0,0,0,0
39719,43_19,3,p5,Pluribus,preflop,1,1,5,CO,LP,Jd9s,KhAs3c,5h,Ad,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,5.0,7306,0.0,0,0,0
39720,43_19,4,p6,Eddie,preflop,1,1,6,BTN,LP,QhQs,KhAs3c,5h,Ad,R,2,1,222,100,0,20050.0,3,0,1,0,1,0,15.0,3985,1.005,0,0,0
39721,43_19,5,p1,MrBrown,preflop,1,1,1,SB,EP,9dQd,KhAs3c,5h,Ad,F,0,0,0,172,50,9950.0,3,0,2,0,2,0,7.0,7181,-0.005,0,0,0
39722,43_19,6,p2,MrBlue,preflop,1,1,2,BB,EP,TcTh,KhAs3c,5h,Ad,R,2,1,950,122,100,0.0,2,0,1,0,1,0,11.0,4425,-1.0,0,0,0
39723,43_19,10,p6,Eddie,preflop,2,2,6,BTN,LP,QhQs,KhAs3c,5h,Ad,R,2,1,2128,828,222,20050.0,2,1,1,0,1,0,15.0,3985,1.005,0,0,0
39724,43_19,12,p2,MrBlue,preflop,2,2,2,BB,EP,TcTh,KhAs3c,5h,Ad,R,2,1,8950,1300,1050,0.0,2,1,1,0,1,0,11.0,4425,-1.0,0,0,0
39725,43_19,16,p6,Eddie,preflop,3,3,6,BTN,LP,QhQs,KhAs3c,5h,Ad,C,1,1,0,7650,2350,20050.0,2,2,1,0,1,0,15.0,3985,1.005,0,0,0
39726,43_2,1,p3,MrPink,preflop,1,1,3,UTG,MP,QcJc,3s7c8d,3d,,R,2,1,210,100,0,9790.0,6,0,2,0,2,0,10.0,7090,-0.021,0,0,0
39727,43_2,2,p4,Pluribus,preflop,1,1,4,MP,MP,Jd8s,3s7c8d,3d,,F,0,0,0,210,0,10000.0,6,0,2,0,1,0,4.0,7326,0.0,0,0,0
39728,43_2,3,p5,Eddie,preflop,1,1,5,CO,LP,Ah5s,3s7c8d,3d,,F,0,0,0,210,0,10000.0,5,0,2,0,1,0,5.0,6677,0.0,0,0,0
39729,43_2,4,p6,MrBrown,preflop,1,1,6,BTN,LP,4cTc,3s7c8d,3d,,F,0,0,0,210,0,10000.0,4,0,1,0,2,0,2.0,7410,0.0,0,0,0
39730,43_2,5,p1,MrBlue,preflop,1,1,1,SB,EP,5d9c,3s7c8d,3d,,F,0,0,0,160,50,9950.0,3,0,2,0,1,0,0.5,7444,-0.005,0,0,0
39731,43_2,6,p2,Bill,preflop,1,1,2,BB,EP,4s7s,3s7c8d,3d,,C,1,1,0,110,100,10260.0,2,0,2,0,2,0,3.5,7462,0.026,0,0,0
39732,43_2,20,p2,Bill,flop,1,4,2,BB,EP,4s7s,3s7c8d,3d,,C,1,1,0,0,210,10260.0,2,0,3,2,3,1,3.5,5073,0.026,0,0,0
39733,43_2,21,p3,MrPink,flop,1,4,3,UTG,MP,QcJc,3s7c8d,3d,,C,1,1,0,0,210,9790.0,2,1,3,2,3,1,10.0,7059,-0.021,0,0,0
39734,43_2,38,p2,Bill,turn,1,7,2,BB,EP,4s7s,3s7c8d,3d,,R,2,1,235,0,210,10260.0,2,0,3,2,3,2,3.5,3200,0.026,1,0,0
39735,43_2,39,p3,MrPink,turn,1,7,3,UTG,MP,QcJc,3s7c8d,3d,,F,0,0,0,235,210,9790.0,2,1,3,2,3,2,10.0,5848,-0.021,1,0,0
39736,43_20,1,p3,MrPink,preflop,1,1,3,UTG,MP,6s9s,,,,F,0,0,0,100,0,10000.0,6,0,2,0,2,0,4.5,7443,0.0,0,0,0
39737,43_20,2,p4,Pluribus,preflop,1,1,4,MP,MP,4dKc,,,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,3.0,7007,0.0,0,0,0
39738,43_20,3,p5,Eddie,preflop,1,1,5,CO,LP,2s8c,,,,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,0.0,7458,0.0,0,0,0
39739,43_20,4,p6,MrBrown,preflop,1,1,6,BTN,LP,3cAd,,,,R,2,1,250,100,0,10150.0,3,0,2,0,1,0,5.0,6678,0.015,0,0,0
39740,43_20,5,p1,MrBlue,preflop,1,1,1,SB,EP,9cQd,,,,F,0,0,0,200,50,9950.0,3,0,2,0,1,0,5.0,7181,-0.005,0,0,0
39741,43_20,6,p2,Bill,preflop,1,1,2,BB,EP,3s5h,,,,F,0,0,0,150,100,9900.0,2,0,2,0,1,0,1.5,7462,-0.01,0,0,0
39742,43_21,1,p3,Pluribus,preflop,1,1,3,UTG,MP,Kh6s,7s4c8d,,,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,3.0,7006,0.0,0,0,0
39743,43_21,2,p4,Eddie,preflop,1,1,4,MP,MP,4h7d,7s4c8d,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,1.5,7462,0.0,0,0,0
39744,43_21,3,p5,MrBrown,preflop,1,1,5,CO,LP,JcJd,7s4c8d,,,R,2,1,250,100,0,10300.0,4,0,1,0,1,0,13.0,4205,0.03,0,0,0
39745,43_21,4,p6,MrBlue,preflop,1,1,6,BTN,LP,4d9s,7s4c8d,,,F,0,0,0,250,0,10000.0,4,0,1,0,1,0,0.0,7444,0.0,0,0,0
39746,43_21,5,p1,Bill,preflop,1,1,1,SB,EP,7cKd,7s4c8d,,,F,0,0,0,200,50,9950.0,3,0,1,0,1,0,3.0,7002,-0.005,0,0,0
39747,43_21,6,p2,MrPink,preflop,1,1,2,BB,EP,QsTh,7s4c8d,,,C,1,1,0,150,100,9750.0,2,0,2,0,1,0,7.0,7146,-0.025,0,0,0
39748,43_21,20,p2,MrPink,flop,1,4,2,BB,EP,QsTh,7s4c8d,,,C,1,1,0,0,250,9750.0,2,0,3,3,2,1,7.0,7114,-0.025,0,0,0
39749,43_21,23,p5,MrBrown,flop,1,4,5,CO,LP,JcJd,7s4c8d,,,R,2,1,412,0,250,10300.0,2,1,3,3,2,1,13.0,4173,0.03,0,0,0
39750,43_21,26,p2,MrPink,flop,2,5,2,BB,EP,QsTh,7s4c8d,,,F,0,0,0,412,250,9750.0,2,0,3,3,2,1,7.0,7114,-0.025,0,0,0
39751,43_22,1,p3,Eddie,preflop,1,1,3,UTG,MP,5c3d,4d9d7h,9s,6c,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,1.5,7462,0.0,0,0,0
39752,43_22,2,p4,MrBrown,preflop,1,1,4,MP,MP,Kc8c,4d9d7h,9s,6c,F,0,0,0,100,0,10000.0,5,0,1,0,2,0,5.0,6992,0.0,0,0,0
39753,43_22,3,p5,MrBlue,preflop,1,1,5,CO,LP,As6s,4d9d7h,9s,6c,R,2,1,225,100,0,16775.0,4,0,1,0,2,0,7.0,6678,0.6775,0,0,0
39754,43_22,4,p6,Bill,preflop,1,1,6,BTN,LP,Jd2s,4d9d7h,9s,6c,F,0,0,0,225,0,10000.0,4,0,1,0,1,0,1.0,7341,0.0,0,0,0
39755,43_22,5,p1,MrPink,preflop,1,1,1,SB,EP,5s8d,4d9d7h,9s,6c,F,0,0,0,175,50,9950.0,3,0,2,0,1,0,2.0,7458,-0.005,0,0,0
39756,43_22,6,p2,Pluribus,preflop,1,1,2,BB,EP,KdAd,4d9d7h,9s,6c,R,2,1,1125,125,100,3275.0,2,0,2,0,2,0,13.0,6349,-0.6725,0,0,0
39757,43_22,9,p5,MrBlue,preflop,2,2,5,CO,LP,As6s,4d9d7h,9s,6c,C,1,1,0,1000,225,16775.0,2,1,1,0,2,0,7.0,6678,0.6775,0,0,0
39758,43_22,20,p2,Pluribus,flop,1,4,2,BB,EP,KdAd,4d9d7h,9s,6c,C,1,1,0,0,1225,3275.0,2,1,2,2,4,2,13.0,6302,-0.6725,0,0,0
39759,43_22,23,p5,MrBlue,flop,1,4,5,CO,LP,As6s,4d9d7h,9s,6c,C,1,1,0,0,1225,16775.0,2,1,3,2,2,2,7.0,6626,0.6775,0,0,0
39760,43_22,38,p2,Pluribus,turn,1,7,2,BB,EP,KdAd,4d9d7h,9s,6c,C,1,1,0,0,1225,3275.0,2,1,2,2,4,2,13.0,4430,-0.6725,1,0,0
39761,43_22,41,p5,MrBlue,turn,1,7,5,CO,LP,As6s,4d9d7h,9s,6c,C,1,1,0,0,1225,16775.0,2,1,3,2,3,2,7.0,4466,0.6775,1,0,0
39762,43_22,56,p2,Pluribus,river,1,10,2,BB,EP,KdAd,4d9d7h,9s,6c,C,1,1,0,0,1225,3275.0,2,1,3,3,4,2,13.0,4430,-0.6725,1,0,0
39763,43_22,59,p5,MrBlue,river,1,10,5,CO,LP,As6s,4d9d7h,9s,6c,R,2,1,1000,0,1225,16775.0,2,1,3,3,3,2,7.0,3040,0.6775,1,0,0
39764,43_22,62,p2,Pluribus,river,2,11,2,BB,EP,KdAd,4d9d7h,9s,6c,R,2,1,5500,1000,1225,3275.0,2,1,3,3,4,2,13.0,4430,-0.6725,1,0,0
39765,43_22,65,p5,MrBlue,river,2,11,5,CO,LP,As6s,4d9d7h,9s,6c,C,1,1,0,4500,2225,16775.0,2,2,3,3,3,2,7.0,3040,0.6775,1,0,0
39766,43_23,1,p3,MrBrown,preflop,1,1,3,UTG,MP,5sAc,3c4d3h,,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,5.0,6677,0.0,0,0,0
39767,43_23,2,p4,MrBlue,preflop,1,1,4,MP,MP,8d7s,3c4d3h,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,4.0,7453,0.0,0,0,0
39768,43_23,3,p5,Bill,preflop,1,1,5,CO,LP,4hTd,3c4d3h,,,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,0.0,7410,0.0,0,0,0
